"Subject" "Activity" "CalcType" "Domain" "AccelType" "Device" "Magnitude" "Jerk" "Axis" "Value"
16 "WALKING_UPSTAIRS" "STD" "Time" NA "Gyroscope" FALSE TRUE "X" -0.586392968606557
16 "WALKING_UPSTAIRS" "STD" "Time" NA "Gyroscope" FALSE TRUE "Y" -0.678711687868852
16 "WALKING_UPSTAIRS" "STD" "Time" NA "Gyroscope" FALSE TRUE "Z" -0.555982733861202
16 "WALKING_UPSTAIRS" "STD" "Time" NA "Gyroscope" TRUE FALSE NA -0.402944502360164
16 "WALKING_UPSTAIRS" "STD" "Time" NA "Gyroscope" TRUE TRUE NA -0.679770056885246
17 "WALKING_DOWNSTAIRS" "Mean" "Freq" "Body" "Accelerometer" FALSE FALSE "X" -0.138352316443658
17 "WALKING_DOWNSTAIRS" "Mean" "Freq" "Body" "Accelerometer" FALSE FALSE "Y" 0.0569820418478909
17 "WALKING_DOWNSTAIRS" "Mean" "Freq" "Body" "Accelerometer" FALSE FALSE "Z" -0.0603598793128614
17 "WALKING_DOWNSTAIRS" "Mean" "Freq" "Body" "Accelerometer" FALSE TRUE "X" -0.146662175791445
17 "WALKING_DOWNSTAIRS" "Mean" "Freq" "Body" "Accelerometer" FALSE TRUE "Y" -0.235666340026991
17 "WALKING_DOWNSTAIRS" "Mean" "Freq" "Body" "Accelerometer" FALSE TRUE "Z" -0.273695599439676
17 "WALKING_DOWNSTAIRS" "Mean" "Freq" "Body" "Accelerometer" TRUE FALSE NA 0.125067611681239
17 "WALKING_DOWNSTAIRS" "Mean" "Freq" "Body" "Accelerometer" TRUE TRUE NA 0.0571030448696755
17 "WALKING_DOWNSTAIRS" "Mean" "Freq" NA "Gyroscope" FALSE FALSE "X" -0.178830101845575
17 "WALKING_DOWNSTAIRS" "Mean" "Freq" NA "Gyroscope" FALSE FALSE "Y" -0.124564273382227
17 "WALKING_DOWNSTAIRS" "Mean" "Freq" NA "Gyroscope" FALSE FALSE "Z" -0.0196450779330678
17 "WALKING_DOWNSTAIRS" "Mean" "Freq" NA "Gyroscope" TRUE FALSE NA -0.0456822493073139
17 "WALKING_DOWNSTAIRS" "Mean" "Freq" NA "Gyroscope" TRUE TRUE NA -0.141550004962552
17 "WALKING_DOWNSTAIRS" "Mean" "Time" "Body" "Accelerometer" FALSE FALSE "X" 0.287501317333333
17 "WALKING_DOWNSTAIRS" "Mean" "Time" "Body" "Accelerometer" FALSE FALSE "Y" -0.016237154789823
17 "WALKING_DOWNSTAIRS" "Mean" "Time" "Body" "Accelerometer" FALSE FALSE "Z" -0.106242251249558
17 "WALKING_DOWNSTAIRS" "Mean" "Time" "Body" "Accelerometer" FALSE TRUE "X" 0.09015870330059
17 "WALKING_DOWNSTAIRS" "Mean" "Time" "Body" "Accelerometer" FALSE TRUE "Y" 0.00608219262371682
17 "WALKING_DOWNSTAIRS" "Mean" "Time" "Body" "Accelerometer" FALSE TRUE "Z" -0.00915869158492625
17 "WALKING_DOWNSTAIRS" "Mean" "Time" "Body" "Accelerometer" TRUE FALSE NA 0.11521786957531
17 "WALKING_DOWNSTAIRS" "Mean" "Time" "Body" "Accelerometer" TRUE TRUE NA -0.0618666207682301
17 "WALKING_DOWNSTAIRS" "Mean" "Time" "Gravity" "Accelerometer" FALSE FALSE "X" 0.931036247905605
17 "WALKING_DOWNSTAIRS" "Mean" "Time" "Gravity" "Accelerometer" FALSE FALSE "Y" -0.187960548790855
17 "WALKING_DOWNSTAIRS" "Mean" "Time" "Gravity" "Accelerometer" FALSE FALSE "Z" -0.0562851869334009
17 "WALKING_DOWNSTAIRS" "Mean" "Time" "Gravity" "Accelerometer" TRUE FALSE NA 0.11521786957531
17 "WALKING_DOWNSTAIRS" "Mean" "Time" NA "Gyroscope" FALSE FALSE "X" -0.0933490069759587
17 "WALKING_DOWNSTAIRS" "Mean" "Time" NA "Gyroscope" FALSE FALSE "Y" -0.0493469147463127
17 "WALKING_DOWNSTAIRS" "Mean" "Time" NA "Gyroscope" FALSE FALSE "Z" 0.0929829062635988
17 "WALKING_DOWNSTAIRS" "Mean" "Time" NA "Gyroscope" FALSE TRUE "X" -0.0605313349239823
17 "WALKING_DOWNSTAIRS" "Mean" "Time" NA "Gyroscope" FALSE TRUE "Y" -0.0536566239055162
17 "WALKING_DOWNSTAIRS" "Mean" "Time" NA "Gyroscope" FALSE TRUE "Z" -0.0504414745625369
17 "WALKING_DOWNSTAIRS" "Mean" "Time" NA "Gyroscope" TRUE FALSE NA -0.109513118099823
17 "WALKING_DOWNSTAIRS" "Mean" "Time" NA "Gyroscope" TRUE TRUE NA -0.350903048536873
17 "WALKING_DOWNSTAIRS" "STD" "Freq" "Body" "Accelerometer" FALSE FALSE "X" 0.127030839884661
17 "WALKING_DOWNSTAIRS" "STD" "Freq" "Body" "Accelerometer" FALSE FALSE "Y" 0.0244013190923304
17 "WALKING_DOWNSTAIRS" "STD" "Freq" "Body" "Accelerometer" FALSE FALSE "Z" -0.253013539683776
17 "WALKING_DOWNSTAIRS" "STD" "Freq" "Body" "Accelerometer" FALSE TRUE "X" -0.02880102660141
17 "WALKING_DOWNSTAIRS" "STD" "Freq" "Body" "Accelerometer" FALSE TRUE "Y" -0.0110728733944454
17 "WALKING_DOWNSTAIRS" "STD" "Freq" "Body" "Accelerometer" FALSE TRUE "Z" -0.44290063119469
17 "WALKING_DOWNSTAIRS" "STD" "Freq" "Body" "Accelerometer" TRUE FALSE NA -0.0634495858162242
17 "WALKING_DOWNSTAIRS" "STD" "Freq" "Body" "Accelerometer" TRUE TRUE NA -0.0183185923150442
17 "WALKING_DOWNSTAIRS" "STD" "Freq" NA "Gyroscope" FALSE FALSE "X" -0.394929249102655
17 "WALKING_DOWNSTAIRS" "STD" "Freq" NA "Gyroscope" FALSE FALSE "Y" -0.321805665466667
17 "WALKING_DOWNSTAIRS" "STD" "Freq" NA "Gyroscope" FALSE FALSE "Z" -0.35015787980531
17 "WALKING_DOWNSTAIRS" "STD" "Freq" NA "Gyroscope" TRUE FALSE NA -0.353568059661121
17 "WALKING_DOWNSTAIRS" "STD" "Freq" NA "Gyroscope" TRUE TRUE NA -0.430799726208643
17 "WALKING_DOWNSTAIRS" "STD" "Time" "Body" "Accelerometer" FALSE FALSE "X" 0.117256386609649
17 "WALKING_DOWNSTAIRS" "STD" "Time" "Body" "Accelerometer" FALSE FALSE "Y" 0.0961881196023304
17 "WALKING_DOWNSTAIRS" "STD" "Time" "Body" "Accelerometer" FALSE FALSE "Z" -0.20126093616646
17 "WALKING_DOWNSTAIRS" "STD" "Time" "Body" "Accelerometer" FALSE TRUE "X" 0.0289731466681121
17 "WALKING_DOWNSTAIRS" "STD" "Time" "Body" "Accelerometer" FALSE TRUE "Y" -0.00713903507227139
17 "WALKING_DOWNSTAIRS" "STD" "Time" "Body" "Accelerometer" FALSE TRUE "Z" -0.391836034903245
17 "WALKING_DOWNSTAIRS" "STD" "Time" "Body" "Accelerometer" TRUE FALSE NA 0.142900116463038
17 "WALKING_DOWNSTAIRS" "STD" "Time" "Body" "Accelerometer" TRUE TRUE NA 0.0349724890183186
17 "WALKING_DOWNSTAIRS" "STD" "Time" "Gravity" "Accelerometer" FALSE FALSE "X" -0.951945158820059
17 "WALKING_DOWNSTAIRS" "STD" "Time" "Gravity" "Accelerometer" FALSE FALSE "Y" -0.935127958466077
17 "WALKING_DOWNSTAIRS" "STD" "Time" "Gravity" "Accelerometer" FALSE FALSE "Z" -0.9136775920059
17 "WALKING_DOWNSTAIRS" "STD" "Time" "Gravity" "Accelerometer" TRUE FALSE NA 0.142900116463038
17 "WALKING_DOWNSTAIRS" "STD" "Time" NA "Gyroscope" FALSE FALSE "X" -0.350203798360177
17 "WALKING_DOWNSTAIRS" "STD" "Time" NA "Gyroscope" FALSE FALSE "Y" -0.290600499379351
17 "WALKING_DOWNSTAIRS" "STD" "Time" NA "Gyroscope" FALSE FALSE "Z" -0.22617126099587
17 "WALKING_DOWNSTAIRS" "STD" "Time" NA "Gyroscope" FALSE TRUE "X" -0.363655525874336
17 "WALKING_DOWNSTAIRS" "STD" "Time" NA "Gyroscope" FALSE TRUE "Y" -0.393463772501475
17 "WALKING_DOWNSTAIRS" "STD" "Time" NA "Gyroscope" FALSE TRUE "Z" -0.214556604689381
17 "WALKING_DOWNSTAIRS" "STD" "Time" NA "Gyroscope" TRUE FALSE NA -0.219560230988791
17 "WALKING_DOWNSTAIRS" "STD" "Time" NA "Gyroscope" TRUE TRUE NA -0.375704038886903
17 "WALKING_UPSTAIRS" "Mean" "Freq" "Body" "Accelerometer" FALSE FALSE "X" -0.435788023103448
17 "WALKING_UPSTAIRS" "Mean" "Freq" "Body" "Accelerometer" FALSE FALSE "Y" -0.258391156982759
17 "WALKING_UPSTAIRS" "Mean" "Freq" "Body" "Accelerometer" FALSE FALSE "Z" -0.195966131672414
17 "WALKING_UPSTAIRS" "Mean" "Freq" "Body" "Accelerometer" FALSE TRUE "X" -0.437841027482759
17 "WALKING_UPSTAIRS" "Mean" "Freq" "Body" "Accelerometer" FALSE TRUE "Y" -0.534318472931035
17 "WALKING_UPSTAIRS" "Mean" "Freq" "Body" "Accelerometer" FALSE TRUE "Z" -0.450167224655172
17 "WALKING_UPSTAIRS" "Mean" "Freq" "Body" "Accelerometer" TRUE FALSE NA -0.199145193762069
17 "WALKING_UPSTAIRS" "Mean" "Freq" "Body" "Accelerometer" TRUE TRUE NA -0.224973235777586
17 "WALKING_UPSTAIRS" "Mean" "Freq" NA "Gyroscope" FALSE FALSE "X" -0.340299190931035
17 "WALKING_UPSTAIRS" "Mean" "Freq" NA "Gyroscope" FALSE FALSE "Y" -0.306324253753448
17 "WALKING_UPSTAIRS" "Mean" "Freq" NA "Gyroscope" FALSE FALSE "Z" -0.351230862344828
17 "WALKING_UPSTAIRS" "Mean" "Freq" NA "Gyroscope" TRUE FALSE NA -0.301653370568966
17 "WALKING_UPSTAIRS" "Mean" "Freq" NA "Gyroscope" TRUE TRUE NA -0.311968876056897
17 "WALKING_UPSTAIRS" "Mean" "Time" "Body" "Accelerometer" FALSE FALSE "X" 0.275581471724138
17 "WALKING_UPSTAIRS" "Mean" "Time" "Body" "Accelerometer" FALSE FALSE "Y" -0.0201738120172414
17 "WALKING_UPSTAIRS" "Mean" "Time" "Body" "Accelerometer" FALSE FALSE "Z" -0.11455764362069
17 "WALKING_UPSTAIRS" "Mean" "Time" "Body" "Accelerometer" FALSE TRUE "X" 0.0843663297965517
17 "WALKING_UPSTAIRS" "Mean" "Time" "Body" "Accelerometer" FALSE TRUE "Y" -0.0173605073689655
17 "WALKING_UPSTAIRS" "Mean" "Time" "Body" "Accelerometer" FALSE TRUE "Z" -0.0179812515068966
17 "WALKING_UPSTAIRS" "Mean" "Time" "Body" "Accelerometer" TRUE FALSE NA -0.218686068275862
17 "WALKING_UPSTAIRS" "Mean" "Time" "Body" "Accelerometer" TRUE TRUE NA -0.471332562068966
17 "WALKING_UPSTAIRS" "Mean" "Time" "Gravity" "Accelerometer" FALSE FALSE "X" 0.899316179310345
17 "WALKING_UPSTAIRS" "Mean" "Time" "Gravity" "Accelerometer" FALSE FALSE "Y" -0.265785431034483
17 "WALKING_UPSTAIRS" "Mean" "Time" "Gravity" "Accelerometer" FALSE FALSE "Z" -0.216971996896552
17 "WALKING_UPSTAIRS" "Mean" "Time" "Gravity" "Accelerometer" TRUE FALSE NA -0.218686068275862
17 "WALKING_UPSTAIRS" "Mean" "Time" NA "Gyroscope" FALSE FALSE "X" 0.091020496137931
17 "WALKING_UPSTAIRS" "Mean" "Time" NA "Gyroscope" FALSE FALSE "Y" -0.117121629324138
17 "WALKING_UPSTAIRS" "Mean" "Time" NA "Gyroscope" FALSE FALSE "Z" 0.0242077228517241
17 "WALKING_UPSTAIRS" "Mean" "Time" NA "Gyroscope" FALSE TRUE "X" -0.140388516862069
17 "WALKING_UPSTAIRS" "Mean" "Time" NA "Gyroscope" FALSE TRUE "Y" -0.0278670902793103
17 "WALKING_UPSTAIRS" "Mean" "Time" NA "Gyroscope" FALSE TRUE "Z" -0.0338986640344828
17 "WALKING_UPSTAIRS" "Mean" "Time" NA "Gyroscope" TRUE FALSE NA -0.306403649586207
17 "WALKING_UPSTAIRS" "Mean" "Time" NA "Gyroscope" TRUE TRUE NA -0.650813736206897
17 "WALKING_UPSTAIRS" "STD" "Freq" "Body" "Accelerometer" FALSE FALSE "X" -0.314209448965517
17 "WALKING_UPSTAIRS" "STD" "Freq" "Body" "Accelerometer" FALSE FALSE "Y" -0.107734107944828
17 "WALKING_UPSTAIRS" "STD" "Freq" "Body" "Accelerometer" FALSE FALSE "Z" -0.257148660689655
17 "WALKING_UPSTAIRS" "STD" "Freq" "Body" "Accelerometer" FALSE TRUE "X" -0.489634655172414
17 "WALKING_UPSTAIRS" "STD" "Freq" "Body" "Accelerometer" FALSE TRUE "Y" -0.525587595172414
17 "WALKING_UPSTAIRS" "STD" "Freq" "Body" "Accelerometer" FALSE TRUE "Z" -0.562605326551724
17 "WALKING_UPSTAIRS" "STD" "Freq" "Body" "Accelerometer" TRUE FALSE NA -0.375753414482759
17 "WALKING_UPSTAIRS" "STD" "Freq" "Body" "Accelerometer" TRUE TRUE NA -0.431764818275862
17 "WALKING_UPSTAIRS" "STD" "Freq" NA "Gyroscope" FALSE FALSE "X" -0.589762230689655
17 "WALKING_UPSTAIRS" "STD" "Freq" NA "Gyroscope" FALSE FALSE "Y" -0.555370807931034
17 "WALKING_UPSTAIRS" "STD" "Freq" NA "Gyroscope" FALSE FALSE "Z" -0.304106680689655
17 "WALKING_UPSTAIRS" "STD" "Freq" NA "Gyroscope" TRUE FALSE NA -0.54212640137931
17 "WALKING_UPSTAIRS" "STD" "Freq" NA "Gyroscope" TRUE TRUE NA -0.633345733103448
17 "WALKING_UPSTAIRS" "STD" "Time" "Body" "Accelerometer" FALSE FALSE "X" -0.330202113103448
17 "WALKING_UPSTAIRS" "STD" "Time" "Body" "Accelerometer" FALSE FALSE "Y" -0.113912570586207
17 "WALKING_UPSTAIRS" "STD" "Time" "Body" "Accelerometer" FALSE FALSE "Z" -0.230718006896552
17 "WALKING_UPSTAIRS" "STD" "Time" "Body" "Accelerometer" FALSE TRUE "X" -0.462361340689655
17 "WALKING_UPSTAIRS" "STD" "Time" "Body" "Accelerometer" FALSE TRUE "Y" -0.508842660689655
17 "WALKING_UPSTAIRS" "STD" "Time" "Body" "Accelerometer" FALSE TRUE "Z" -0.518878120689655
17 "WALKING_UPSTAIRS" "STD" "Time" "Body" "Accelerometer" TRUE FALSE NA -0.271966130344828
17 "WALKING_UPSTAIRS" "STD" "Time" "Body" "Accelerometer" TRUE TRUE NA -0.41301638862069
17 "WALKING_UPSTAIRS" "STD" "Time" "Gravity" "Accelerometer" FALSE FALSE "X" -0.971121510689655
17 "WALKING_UPSTAIRS" "STD" "Time" "Gravity" "Accelerometer" FALSE FALSE "Y" -0.931873731724138
17 "WALKING_UPSTAIRS" "STD" "Time" "Gravity" "Accelerometer" FALSE FALSE "Z" -0.936627744137931
17 "WALKING_UPSTAIRS" "STD" "Time" "Gravity" "Accelerometer" TRUE FALSE NA -0.271966130344828
17 "WALKING_UPSTAIRS" "STD" "Time" NA "Gyroscope" FALSE FALSE "X" -0.564695794827586
17 "WALKING_UPSTAIRS" "STD" "Time" NA "Gyroscope" FALSE FALSE "Y" -0.539061793793103
17 "WALKING_UPSTAIRS" "STD" "Time" NA "Gyroscope" FALSE FALSE "Z" -0.266774327241379
17 "WALKING_UPSTAIRS" "STD" "Time" NA "Gyroscope" FALSE TRUE "X" -0.642749685517241
17 "WALKING_UPSTAIRS" "STD" "Time" NA "Gyroscope" FALSE TRUE "Y" -0.628603563103448
17 "WALKING_UPSTAIRS" "STD" "Time" NA "Gyroscope" FALSE TRUE "Z" -0.639186895172414
17 "WALKING_UPSTAIRS" "STD" "Time" NA "Gyroscope" TRUE FALSE NA -0.491671000344828
17 "WALKING_UPSTAIRS" "STD" "Time" NA "Gyroscope" TRUE TRUE NA -0.617245024482759
18 "LAYING" "Mean" "Freq" "Body" "Accelerometer" FALSE FALSE "X" -0.627184268287526
18 "LAYING" "Mean" "Freq" "Body" "Accelerometer" FALSE FALSE "Y" -0.409070413003317
18 "LAYING" "Mean" "Freq" "Body" "Accelerometer" FALSE FALSE "Z" -0.348595384708791
18 "LAYING" "Mean" "Freq" "Body" "Accelerometer" FALSE TRUE "X" -0.442123287632514
18 "LAYING" "Mean" "Freq" "Body" "Accelerometer" FALSE TRUE "Y" -0.493132541362995
18 "LAYING" "Mean" "Freq" "Body" "Accelerometer" FALSE TRUE "Z" -0.445687201393613
18 "LAYING" "Mean" "Freq" "Body" "Accelerometer" TRUE FALSE NA -0.410624733407363
18 "LAYING" "Mean" "Freq" "Body" "Accelerometer" TRUE TRUE NA -0.341295126757967
18 "LAYING" "Mean" "Freq" NA "Gyroscope" FALSE FALSE "X" -0.474509735713819
18 "LAYING" "Mean" "Freq" NA "Gyroscope" FALSE FALSE "Y" -0.551967963210577
18 "LAYING" "Mean" "Freq" NA "Gyroscope" FALSE FALSE "Z" -0.412022291030687
18 "LAYING" "Mean" "Freq" NA "Gyroscope" TRUE FALSE NA -0.482574687893146
18 "LAYING" "Mean" "Freq" NA "Gyroscope" TRUE TRUE NA -0.393719804907967
18 "LAYING" "Mean" "Time" "Body" "Accelerometer" FALSE FALSE "X" 0.26917043119478
18 "LAYING" "Mean" "Time" "Body" "Accelerometer" FALSE FALSE "Y" -0.0185901654926374
18 "LAYING" "Mean" "Time" "Body" "Accelerometer" FALSE FALSE "Z" -0.105300674524725
18 "LAYING" "Mean" "Time" "Body" "Accelerometer" FALSE TRUE "X" 0.0822102803923077
18 "LAYING" "Mean" "Time" "Body" "Accelerometer" FALSE TRUE "Y" 0.0141521429276648
18 "LAYING" "Mean" "Time" "Body" "Accelerometer" FALSE TRUE "Z" -0.00889075071926923
18 "LAYING" "Mean" "Time" "Body" "Accelerometer" TRUE FALSE NA -0.882215134931319
18 "LAYING" "Mean" "Time" "Body" "Accelerometer" TRUE TRUE NA -0.978636767582418
18 "LAYING" "Mean" "Time" "Gravity" "Accelerometer" FALSE FALSE "X" -0.50064911989011
18 "LAYING" "Mean" "Time" "Gravity" "Accelerometer" FALSE FALSE "Y" 0.558463379598901
18 "LAYING" "Mean" "Time" "Gravity" "Accelerometer" FALSE FALSE "Z" 0.651681840376374
18 "LAYING" "Mean" "Time" "Gravity" "Accelerometer" TRUE FALSE NA -0.882215134931319
18 "LAYING" "Mean" "Time" NA "Gyroscope" FALSE FALSE "X" -0.0126749276913736
18 "LAYING" "Mean" "Time" NA "Gyroscope" FALSE FALSE "Y" -0.0925656581480769
18 "LAYING" "Mean" "Time" NA "Gyroscope" FALSE FALSE "Z" 0.129813431173077
18 "LAYING" "Mean" "Time" NA "Gyroscope" FALSE TRUE "X" -0.1012975395
18 "LAYING" "Mean" "Time" NA "Gyroscope" FALSE TRUE "Y" -0.0384515838025
18 "LAYING" "Mean" "Time" NA "Gyroscope" FALSE TRUE "Z" -0.0645155885395604
18 "LAYING" "Mean" "Time" NA "Gyroscope" TRUE FALSE NA -0.91902925543956
18 "LAYING" "Mean" "Time" NA "Gyroscope" TRUE TRUE NA -0.982468263434066
18 "LAYING" "STD" "Freq" "Body" "Accelerometer" FALSE FALSE "X" -0.949266051648352
18 "LAYING" "STD" "Freq" "Body" "Accelerometer" FALSE FALSE "Y" -0.902869835208791
18 "LAYING" "STD" "Freq" "Body" "Accelerometer" FALSE FALSE "Z" -0.914469277595879
18 "LAYING" "STD" "Freq" "Body" "Accelerometer" FALSE TRUE "X" -0.982713112857143
18 "LAYING" "STD" "Freq" "Body" "Accelerometer" FALSE TRUE "Y" -0.974121770082418
18 "LAYING" "STD" "Freq" "Body" "Accelerometer" FALSE TRUE "Z" -0.980851552774725
18 "LAYING" "STD" "Freq" "Body" "Accelerometer" TRUE FALSE NA -0.894037629645604
18 "LAYING" "STD" "Freq" "Body" "Accelerometer" TRUE TRUE NA -0.975047765027472
18 "LAYING" "STD" "Freq" NA "Gyroscope" FALSE FALSE "X" -0.95947715728022
18 "LAYING" "STD" "Freq" NA "Gyroscope" FALSE FALSE "Y" -0.960330206813187
18 "LAYING" "STD" "Freq" NA "Gyroscope" FALSE FALSE "Z" -0.957408465659341
18 "LAYING" "STD" "Freq" NA "Gyroscope" TRUE FALSE NA -0.931402070989011
18 "LAYING" "STD" "Freq" NA "Gyroscope" TRUE TRUE NA -0.979169470659341
18 "LAYING" "STD" "Time" "Body" "Accelerometer" FALSE FALSE "X" -0.952282180192308
18 "LAYING" "STD" "Time" "Body" "Accelerometer" FALSE FALSE "Y" -0.90741362742033
18 "LAYING" "STD" "Time" "Body" "Accelerometer" FALSE FALSE "Z" -0.919402666162088
18 "LAYING" "STD" "Time" "Body" "Accelerometer" FALSE TRUE "X" -0.980536149258242
18 "LAYING" "STD" "Time" "Body" "Accelerometer" FALSE TRUE "Y" -0.97200067260989
18 "LAYING" "STD" "Time" "Body" "Accelerometer" FALSE TRUE "Z" -0.979247484697802
18 "LAYING" "STD" "Time" "Body" "Accelerometer" TRUE FALSE NA -0.891791771381868
18 "LAYING" "STD" "Time" "Body" "Accelerometer" TRUE TRUE NA -0.975810085494506
18 "LAYING" "STD" "Time" "Gravity" "Accelerometer" FALSE FALSE "X" -0.925778386648352
18 "LAYING" "STD" "Time" "Gravity" "Accelerometer" FALSE FALSE "Y" -0.911873961236538
18 "LAYING" "STD" "Time" "Gravity" "Accelerometer" FALSE FALSE "Z" -0.90350049768956
18 "LAYING" "STD" "Time" "Gravity" "Accelerometer" TRUE FALSE NA -0.891791771381868
18 "LAYING" "STD" "Time" NA "Gyroscope" FALSE FALSE "X" -0.958175845467033
18 "LAYING" "STD" "Time" NA "Gyroscope" FALSE FALSE "Y" -0.962819173736264
18 "LAYING" "STD" "Time" NA "Gyroscope" FALSE FALSE "Z" -0.954376255989011
18 "LAYING" "STD" "Time" NA "Gyroscope" FALSE TRUE "X" -0.97618630043956
18 "LAYING" "STD" "Time" NA "Gyroscope" FALSE TRUE "Y" -0.981336534752747
18 "LAYING" "STD" "Time" NA "Gyroscope" FALSE TRUE "Z" -0.985393430659341
18 "LAYING" "STD" "Time" NA "Gyroscope" TRUE FALSE NA -0.931621048928571
18 "LAYING" "STD" "Time" NA "Gyroscope" TRUE TRUE NA -0.978908389368132
19 "WALKING_DOWNSTAIRS" "Mean" "Freq" "Body" "Accelerometer" FALSE FALSE "X" -0.130510388134347
19 "WALKING_DOWNSTAIRS" "Mean" "Freq" "Body" "Accelerometer" FALSE FALSE "Y" 0.0419689447997778
19 "WALKING_DOWNSTAIRS" "Mean" "Freq" "Body" "Accelerometer" FALSE FALSE "Z" 0.0113649059013889
19 "WALKING_DOWNSTAIRS" "Mean" "Freq" "Body" "Accelerometer" FALSE TRUE "X" -0.154587572654583
19 "WALKING_DOWNSTAIRS" "Mean" "Freq" "Body" "Accelerometer" FALSE TRUE "Y" -0.238835508301528
19 "WALKING_DOWNSTAIRS" "Mean" "Freq" "Body" "Accelerometer" FALSE TRUE "Z" -0.23793487721375
19 "WALKING_DOWNSTAIRS" "Mean" "Freq" "Body" "Accelerometer" TRUE FALSE NA 0.149359682871569
19 "WALKING_DOWNSTAIRS" "Mean" "Freq" "Body" "Accelerometer" TRUE TRUE NA 0.0682948278106806
19 "WALKING_DOWNSTAIRS" "Mean" "Freq" NA "Gyroscope" FALSE FALSE "X" -0.195903151647889
19 "WALKING_DOWNSTAIRS" "Mean" "Freq" NA "Gyroscope" FALSE FALSE "Y" -0.126320143934069
19 "WALKING_DOWNSTAIRS" "Mean" "Freq" NA "Gyroscope" FALSE FALSE "Z" -0.102762598657056
19 "WALKING_DOWNSTAIRS" "Mean" "Freq" NA "Gyroscope" TRUE FALSE NA -0.0750182030720833
19 "WALKING_DOWNSTAIRS" "Mean" "Freq" NA "Gyroscope" TRUE TRUE NA -0.109462729815222
19 "WALKING_DOWNSTAIRS" "Mean" "Time" "Body" "Accelerometer" FALSE FALSE "X" 0.288255963158333
19 "WALKING_DOWNSTAIRS" "Mean" "Time" "Body" "Accelerometer" FALSE FALSE "Y" -0.0161904394091167
19 "WALKING_DOWNSTAIRS" "Mean" "Time" "Body" "Accelerometer" FALSE FALSE "Z" -0.105959222580772
19 "WALKING_DOWNSTAIRS" "Mean" "Time" "Body" "Accelerometer" FALSE TRUE "X" 0.0827059480061111
19 "WALKING_DOWNSTAIRS" "Mean" "Time" "Body" "Accelerometer" FALSE TRUE "Y" 0.00070653991372222
19 "WALKING_DOWNSTAIRS" "Mean" "Time" "Body" "Accelerometer" FALSE TRUE "Z" -0.007512640327
19 "WALKING_DOWNSTAIRS" "Mean" "Time" "Body" "Accelerometer" TRUE FALSE NA 0.239578995397139
19 "WALKING_DOWNSTAIRS" "Mean" "Time" "Body" "Accelerometer" TRUE TRUE NA -0.0238029874971389
19 "WALKING_DOWNSTAIRS" "Mean" "Time" "Gravity" "Accelerometer" FALSE FALSE "X" 0.902124765861111
19 "WALKING_DOWNSTAIRS" "Mean" "Time" "Gravity" "Accelerometer" FALSE FALSE "Y" -0.17875023165
19 "WALKING_DOWNSTAIRS" "Mean" "Time" "Gravity" "Accelerometer" FALSE FALSE "Z" -0.112311008618333
19 "WALKING_DOWNSTAIRS" "Mean" "Time" "Gravity" "Accelerometer" TRUE FALSE NA 0.239578995397139
19 "WALKING_DOWNSTAIRS" "Mean" "Time" NA "Gyroscope" FALSE FALSE "X" -0.0655294339508333
19 "WALKING_DOWNSTAIRS" "Mean" "Time" NA "Gyroscope" FALSE FALSE "Y" -0.0578287542630556
19 "WALKING_DOWNSTAIRS" "Mean" "Time" NA "Gyroscope" FALSE FALSE "Z" 0.0863127680692222
19 "WALKING_DOWNSTAIRS" "Mean" "Time" NA "Gyroscope" FALSE TRUE "X" -0.09063599046375
19 "WALKING_DOWNSTAIRS" "Mean" "Time" NA "Gyroscope" FALSE TRUE "Y" -0.0499527930015833
19 "WALKING_DOWNSTAIRS" "Mean" "Time" NA "Gyroscope" FALSE TRUE "Z" -0.0532302646907778
19 "WALKING_DOWNSTAIRS" "Mean" "Time" NA "Gyroscope" TRUE FALSE NA -0.0702797105617778
19 "WALKING_DOWNSTAIRS" "Mean" "Time" NA "Gyroscope" TRUE TRUE NA -0.364060772648611
19 "WALKING_DOWNSTAIRS" "STD" "Freq" "Body" "Accelerometer" FALSE FALSE "X" 0.253845058756306
19 "WALKING_DOWNSTAIRS" "STD" "Freq" "Body" "Accelerometer" FALSE FALSE "Y" 0.0943911880238056
19 "WALKING_DOWNSTAIRS" "STD" "Freq" "Body" "Accelerometer" FALSE FALSE "Z" -0.111836646743056
19 "WALKING_DOWNSTAIRS" "STD" "Freq" "Body" "Accelerometer" FALSE TRUE "X" 0.0215150948722778
19 "WALKING_DOWNSTAIRS" "STD" "Freq" "Body" "Accelerometer" FALSE TRUE "Y" -0.0888923467281944
19 "WALKING_DOWNSTAIRS" "STD" "Freq" "Body" "Accelerometer" FALSE TRUE "Z" -0.350052110159833
19 "WALKING_DOWNSTAIRS" "STD" "Freq" "Body" "Accelerometer" TRUE FALSE NA 0.00519641569972222
19 "WALKING_DOWNSTAIRS" "STD" "Freq" "Body" "Accelerometer" TRUE TRUE NA 0.0288262530330556
19 "WALKING_DOWNSTAIRS" "STD" "Freq" NA "Gyroscope" FALSE FALSE "X" -0.344252123018333
19 "WALKING_DOWNSTAIRS" "STD" "Freq" NA "Gyroscope" FALSE FALSE "Y" -0.282721701528
19 "WALKING_DOWNSTAIRS" "STD" "Freq" NA "Gyroscope" FALSE FALSE "Z" -0.352508555450556
